DAY,TMAX,TMIN,TEMP,IRRAD,RAIN,WIND,VAP,SNOWDEPTH
2000-11-06,20.26,7.85,13.21,15680.0,0.0,0.98,1.1683820255533355,-999
2000-11-07,17.99,6.48,11.06,14910.0,0.0,2.06,1.101598996928619,-999
2000-11-08,13.39,5.12,8.4,8420.0,0.0,1.8,0.9593350757503927,-999
2000-11-09,12.65,4.83,8.0,8910.0,0.002,2.16,0.9814065388970683,-999
2000-11-10,7.94,1.03,5.58,1600.0,0.9199999999999999,2.05,0.8041479408954134,-999
2000-11-11,6.46,-0.15,2.65,4180.0,0.589,0.81,0.628355482997915,-999
2000-11-12,10.94,0.39,4.61,7210.0,0.086,1.04,0.6552887305225255,-999
2000-11-13,9.23,0.54,4.36,3760.0,0.017,0.9,0.6847109650633096,-999
2000-11-14,9.05,1.98,5.42,2400.0,0.442,0.54,0.7940034453235212,-999
2000-11-15,8.39,4.57,6.25,1770.0,0.434,0.74,0.8512271879221929,-999
2000-11-16,11.51,2.58,6.53,7200.0,0.020999999999999998,0.77,0.8323452237933779,-999
2000-11-17,12.32,1.57,5.55,13630.0,0.001,1.25,0.7502701168789084,-999
2000-11-18,7.04,-0.35,3.5,2530.0,0.10300000000000001,1.93,0.7061465907189655,-999
2000-11-19,6.26,0.07,3.01,3020.0,0.944,1.99,0.6412330280971357,-999
2000-11-20,9.94,-2.92,3.21,12660.0,0.0,1.38,0.48344745834574,-999
2000-11-21,11.19,-0.92,4.48,14310.0,0.0,1.11,0.5525180014448783,-999
2000-11-22,12.31,0.38,5.71,14010.0,0.0,0.95,0.6288114284736147,-999
2000-11-23,14.3,2.8,8.16,10240.0,0.0,0.77,0.8069860739244425,-999
2000-11-24,14.4,4.91,9.43,6610.0,0.001,0.56,0.9936330607752404,-999
2000-11-25,14.09,6.49,9.96,8280.0,0.091,0.63,1.1189191652204669,-999
2000-11-26,10.87,5.43,8.55,3120.0,0.253,1.16,1.039619395098924,-999
2000-11-27,9.26,4.32,6.56,2640.0,0.087,0.6,0.8759711860031374,-999
2000-11-28,8.77,4.69,6.1,3340.0,0.072,1.29,0.866240546166533,-999
2000-11-29,9.12,4.14,6.13,2190.0,0.9029999999999999,0.65,0.8656355584784106,-999
2000-11-30,9.48,3.73,5.83,6000.0,0.056999999999999995,0.98,0.8242012151358525,-999
2000-12-01,6.75,2.2,4.4,2530.0,0.047,1.45,0.7653285799786351,-999
2000-12-02,10.09,1.5,5.05,4130.0,0.018,1.16,0.6916260131946337,-999
2000-12-03,11.12,0.37,5.12,7080.0,0.001,0.98,0.5880678800796711,-999
2000-12-04,10.43,-0.6,4.26,12860.0,0.0,0.91,0.65245600641744,-999
2000-12-05,11.72,0.75,5.49,5860.0,0.0,1.48,0.7016116581348526,-999
2000-12-06,9.76,2.53,5.69,3080.0,0.001,1.01,0.7917645096749187,-999
2000-12-07,13.13,1.84,6.62,11470.0,0.0,1.07,0.8259404176081635,-999
2000-12-08,11.8,3.48,6.93,9100.0,0.0,1.09,0.9267265896673913,-999
2000-12-09,11.7,5.26,8.26,3410.0,0.523,1.06,1.0532005851480797,-999
2000-12-10,7.39,0.69,5.21,1830.0,0.32799999999999996,1.75,0.7817580924843126,-999
2000-12-11,5.34,-0.58,1.85,1480.0,0.609,1.47,0.6157070870671872,-999
2000-12-12,4.23,-2.61,0.4,5650.0,0.21400000000000002,0.99,0.5059452338601257,-999
2000-12-13,7.58,-3.62,1.3,8600.0,0.002,0.81,0.5119976424009186,-999
2000-12-14,8.87,-2.74,2.3,11130.0,0.001,0.97,0.5146656665132912,-999
2000-12-15,8.65,-0.16,3.81,5090.0,0.063,0.87,0.6710638524241047,-999
2000-12-16,7.42,1.64,3.97,2800.0,0.08299999999999999,0.83,0.7433680439794523,-999
2000-12-17,8.44,1.26,4.1,5830.0,0.004,1.09,0.7470775464503866,-999
2000-12-18,10.87,2.91,6.58,4890.0,0.24,0.89,0.9158644183128886,-999
2000-12-19,8.9,2.66,5.92,1650.0,1.02,0.9,0.8638228303330076,-999
2000-12-20,9.17,-0.71,3.71,10930.0,0.031,1.23,0.5850656567138259,-999
2000-12-21,10.33,-1.5,3.33,10480.0,0.002,1.45,0.5615317774789533,-999
2000-12-22,11.79,-2.59,3.81,11370.0,0.001,1.73,0.6002134801141586,-999
2000-12-23,13.47,-1.58,5.53,11910.0,0.001,1.31,0.6676898573792776,-999
2000-12-24,15.17,0.63,7.12,12040.0,0.001,1.38,0.7508033812722461,-999
2000-12-25,12.79,2.06,6.5,5950.0,0.001,1.15,0.7508033812722461,-999
2000-12-26,12.75,2.5,6.51,7790.0,0.0,1.13,0.7767968652230843,-999
2000-12-27,10.4,3.05,5.9,5260.0,0.11299999999999999,1.31,0.8602074134922597,-999
2000-12-28,6.97,1.94,3.96,4580.0,0.020999999999999998,1.81,0.7428394447197573,-999
2000-12-29,6.07,0.68,3.35,2830.0,0.136,1.29,0.709691638865384,-999
2000-12-30,12.41,0.9,5.98,8540.0,0.004,1.24,0.7784475112185095,-999
2000-12-31,9.37,1.43,4.68,8890.0,0.0,1.2,0.7556178381884078,-999
2001-01-01,6.96,0.83,3.55,2130.0,0.136,0.8,0.7001057408192888,-999
2001-01-02,6.89,1.83,4.14,1480.0,0.074,0.89,0.7349501812452433,-999
2001-01-03,9.4,1.43,4.73,7550.0,0.002,0.55,0.7302522156635223,-999
2001-01-04,9.03,1.15,4.07,5990.0,0.002,1.22,0.7271349889053498,-999
2001-01-05,5.79,1.28,3.19,2700.0,0.471,2.56,0.709691638865384,-999
2001-01-06,7.5,-0.17,3.15,2780.0,0.485,1.22,0.6881608162300921,-999
2001-01-07,3.37,-0.48,1.23,2390.0,0.153,2.38,0.6310955456583813,-999
2001-01-08,5.54,-3.05,1.48,2130.0,0.6769999999999999,1.05,0.6081380088584938,-999
2001-01-09,3.81,-3.56,-0.52,8660.0,0.007000000000000001,1.34,0.47733760603368924,-999
2001-01-10,7.63,-3.92,0.91,10300.0,0.0,1.27,0.5368532743795934,-999
2001-01-11,9.89,-3.01,2.86,13060.0,0.0,0.99,0.6215512840158692,-999
2001-01-12,5.99,-1.64,1.8,3200.0,0.095,1.62,0.6247184276465418,-999
2001-01-13,9.97,-0.6,3.45,12000.0,0.024,1.48,0.6338461651799894,-999
2001-01-14,2.07,-4.31,-0.71,5000.0,0.26,1.46,0.4892610805018335,-999
2001-01-15,4.89,-4.37,-0.8,6420.0,0.006,1.3,0.48380900889273293,-999
2001-01-16,7.01,-3.08,1.44,4560.0,0.0,1.19,0.575718159787097,-999
2001-01-17,5.44,-1.11,2.03,1830.0,0.001,1.35,0.655761906372412,-999
2001-01-18,9.73,0.07,4.46,4560.0,0.01,0.91,0.776247336757693,-999
2001-01-19,8.49,2.57,5.18,1480.0,0.076,0.88,0.7979350284338683,-999
2001-01-20,8.3,1.96,4.19,4300.0,0.006,1.27,0.7604595270562907,-999
2001-01-21,7.47,1.44,4.21,2280.0,0.101,1.16,0.7778969522694303,-999
2001-01-22,6.12,0.67,3.11,2060.0,0.262,2.19,0.697602222257391,-999
2001-01-23,4.26,-0.81,1.0,2100.0,0.301,2.16,0.5769849887614223,-999
2001-01-24,4.56,-2.05,0.65,3400.0,0.296,1.38,0.5736122451538042,-999
2001-01-25,3.18,-3.52,-0.49,4340.0,0.183,1.02,0.4988403448430163,-999
2001-01-26,7.36,-3.48,0.76,7220.0,0.001,1.05,0.5266297431929259,-999
2001-01-27,6.99,-2.48,1.89,7960.0,0.001,0.77,0.5196532420301889,-999
2001-01-28,7.48,-3.23,1.14,11190.0,0.0,1.48,0.49921207176904964,-999
2001-01-29,8.26,-3.45,1.86,13170.0,0.0,1.03,0.4635786329944392,-999
2001-01-30,10.64,-0.04,4.11,13800.0,0.0,1.4,0.5997759184852511,-999
2001-01-31,10.63,0.08,4.9,1860.0,0.005,1.28,0.7056414341440281,-999
2001-02-01,7.24,-1.15,2.29,3980.0,0.003,1.43,0.4614933568183811,-999
2001-02-02,8.33,-2.34,1.66,3240.0,0.0,1.25,0.4387660901147795,-999
2001-02-03,7.9,-1.74,2.56,2680.0,0.0,1.02,0.5262399958707834,-999
2001-02-04,9.49,-1.68,2.8,15050.0,0.0,1.46,0.5910837208835134,-999
2001-02-05,5.37,-2.1,1.59,5950.0,0.0,1.94,0.6224547304555662,-999
2001-02-06,6.55,0.69,2.83,1890.0,0.039,1.53,0.670098320088554,-999
2001-02-07,8.94,-1.25,2.53,9200.0,0.001,1.43,0.6161549094635332,-999
2001-02-08,7.54,-2.81,1.85,9680.0,0.028999999999999998,1.3,0.5816511507757731,-999
2001-02-09,10.85,-0.19,4.58,12210.0,0.032,1.09,0.6600340951795575,-999
2001-02-10,11.42,-1.17,3.91,16940.0,0.0,1.51,0.6166030198110214,-999
2001-02-11,6.84,0.1,2.99,2280.0,0.161,2.16,0.674452902918423,-999
2001-02-12,5.64,-0.99,1.87,2260.0,0.11200000000000002,1.27,0.6076953424276224,-999
2001-02-13,7.82,-2.2,2.52,11330.0,0.002,1.27,0.547252071920288,-999
2001-02-14,10.9,-1.96,3.93,15600.0,0.0,1.1,0.6015278592176383,-999
2001-02-15,14.33,0.23,6.58,15760.0,0.0,1.28,0.6941105817331951,-999
2001-02-16,10.75,1.39,5.25,9620.0,0.0,2.8,0.6028447829390168,-999
2001-02-17,14.61,0.5,7.36,12050.0,0.0,1.56,0.7945640514018193,-999
2001-02-18,15.01,2.87,8.87,10610.0,0.003,1.78,1.0087586481243795,-999
2001-02-19,14.46,6.45,10.09,6080.0,0.29700000000000004,1.8,1.1465102416841408,-999
2001-02-20,12.44,7.25,9.55,2900.0,1.059,0.77,1.0625827466504858,-999
2001-02-21,14.51,6.12,9.34,5550.0,0.10900000000000001,1.29,1.042465707665998,-999
2001-02-22,13.31,6.26,9.67,6260.0,0.379,2.35,1.155059386294157,-999
2001-02-23,14.53,5.63,10.72,2620.0,0.375,1.57,1.1465102416841408,-999
2001-02-24,11.73,0.47,5.94,10450.0,0.003,2.23,0.7323369166164908,-999
2001-02-25,2.95,-3.34,-0.45,13080.0,0.018,2.6,0.4437662332980594,-999
2001-02-26,4.4,-3.6,0.45,2400.0,0.262,2.27,0.5352690797944812,-999
2001-02-27,9.24,-0.83,3.8,2990.0,0.197,1.39,0.6624181450203483,-999
2001-02-28,12.61,-0.92,5.2,15460.0,0.001,1.91,0.6605102976618098,-999
2001-03-01,15.47,0.75,7.17,16030.000000000002,0.0,1.98,0.66098680372062,-999
2001-03-02,10.78,3.58,7.15,4990.0,0.012,1.3,0.8098330410565924,-999
2001-03-03,13.98,3.29,7.48,15800.0,0.0,1.73,0.6515141728902663,-999
2001-03-04,16.26,1.55,7.98,18170.0,0.0,2.06,0.5744537918736984,-999
2001-03-05,14.73,4.74,9.54,9800.0,0.005,1.41,0.8644267007582993,-999
2001-03-06,14.64,3.85,9.21,6800.0,0.091,1.26,0.9429066228490017,-999
2001-03-07,10.33,0.71,5.28,5580.0,0.04,1.96,0.6161549094635332,-999
2001-03-08,11.25,-0.7,4.55,17230.0,0.016,1.84,0.5565991760669756,-999
2001-03-09,11.62,0.67,5.65,6380.0,0.020999999999999998,1.26,0.650573541083007,-999
2001-03-10,13.79,1.21,7.44,14470.0,0.0,1.18,0.8802585591210152,-999
2001-03-11,17.11,4.7,10.93,17010.0,0.0,1.39,0.8814869161638965,-999
2001-03-12,18.77,4.87,11.15,19580.0,0.0,1.52,0.8784188532885675,-999
2001-03-13,18.76,4.03,11.36,19270.0,0.0,2.38,1.0053033228034165,-999
2001-03-14,21.32,7.94,13.73,18760.0,0.009,2.55,1.2927790392434728,-999
2001-03-15,11.98,6.32,8.9,3560.0,0.545,2.79,0.9566896956240117,-999
2001-03-16,10.07,5.12,7.15,2980.0,0.8550000000000001,1.66,0.9007206623770625,-999
2001-03-17,16.02,4.12,9.51,13750.0,0.16999999999999998,0.94,0.894476199517784,-999
2001-03-18,15.89,5.35,10.55,7020.0,0.071,1.23,0.9580115811665944,-999
2001-03-19,16.18,6.12,10.8,9670.0,0.036,1.09,1.0446049426817505,-999
2001-03-20,18.17,6.59,11.9,18640.0,0.001,1.96,0.9527336765037365,-999
2001-03-21,19.41,5.95,12.66,19930.0,0.009,1.85,1.0481789245870572,-999
2001-03-22,15.98,8.67,12.77,6260.0,1.0150000000000001,1.7,1.2936402173676451,-999
2001-03-23,13.59,7.27,10.12,3960.0,0.8779999999999999,1.35,1.1136226181249442,-999
2001-03-24,13.94,7.87,10.43,3070.0,0.876,1.38,1.0859914578630467,-999
2001-03-25,14.83,6.23,10.94,12170.0,0.015,1.05,0.8717022356486295,-999
2001-03-26,15.44,6.91,10.45,13920.0,0.001,1.32,0.882716784253009,-999
2001-03-27,19.98,4.45,12.19,19470.0,0.16899999999999998,2.14,1.0247882299371598,-999
2001-03-28,8.12,1.74,4.97,7160.0,1.05,1.55,0.7680454821506423,-999
2001-03-29,17.43,1.68,8.83,22580.0,0.022,1.74,0.8364437826178915,-999
2001-03-30,18.38,5.15,11.45,18940.0,0.013000000000000001,1.09,1.0353627564360872,-999
2001-03-31,18.14,8.46,12.56,13170.0,0.006,1.48,1.2312579486492117,-999
2001-04-01,14.6,7.83,10.44,5830.0,0.76,1.66,1.1357100591195533,-999
2001-04-02,19.9,7.37,13.67,16230.0,0.05500000000000001,1.16,1.184228628785037,-999
2001-04-03,16.52,8.98,12.48,9790.0,0.10300000000000001,1.77,1.2197582018255089,-999
2001-04-04,16.75,7.87,12.25,10520.0,0.013000000000000001,1.43,1.1488362874608846,-999
2001-04-05,19.4,7.95,13.73,13500.0,0.043,0.6,1.2271399997590529,-999
2001-04-06,22.11,10.98,16.09,19880.0,0.003,1.04,1.3444594212063117,-999
2001-04-07,20.36,10.33,14.32,6240.0,0.619,2.31,1.3905860748812382,-999
2001-04-08,23.34,10.73,16.29,20040.0,0.118,1.34,1.4513861390947482,-999
2001-04-09,21.23,9.23,15.49,6480.0,2.3600000000000003,3.52,1.4860543717932635,-999
2001-04-10,9.31,0.72,4.98,4290.0,1.331,3.66,0.6710638524241047,-999
2001-04-11,13.85,-2.29,5.9,20020.0,0.004,2.29,0.56942084855917,-999
2001-04-12,17.19,1.96,9.87,21440.0,0.0,1.63,0.7046320784155418,-999
2001-04-13,20.96,5.91,13.62,20340.0,0.0,1.23,0.988182585722631,-999
2001-04-14,17.48,10.23,13.36,5610.0,0.025,1.6,1.060411126582617,-999
2001-04-15,19.31,9.63,13.72,16630.0,0.05,1.05,1.1030956741507725,-999
2001-04-16,21.05,8.9,14.62,18070.0,0.002,1.46,1.260425388075999,-999
2001-04-17,20.57,10.88,14.97,19980.0,0.003,1.72,1.1914210608745304,-999
2001-04-18,22.76,10.23,16.62,23690.0,0.0,1.25,1.4333769478297147,-999
2001-04-19,25.0,14.1,19.13,14130.0,1.4060000000000001,0.77,1.8182866804855506,-999
2001-04-20,16.94,7.73,13.93,2760.0,1.611,2.72,1.3578844311046807,-999
2001-04-21,12.04,4.86,8.31,2880.0,0.924,2.24,0.9057438688957842,-999
2001-04-22,12.12,3.81,8.03,5270.0,0.182,1.95,0.9171364689245064,-999
2001-04-23,17.01,6.73,11.43,5630.0,0.178,1.58,1.1136226181249442,-999
2001-04-24,15.75,8.16,11.65,5080.0,0.132,1.73,1.167594615544019,-999
2001-04-25,17.95,6.4,11.66,14100.0,0.003,1.84,1.0948860433443903,-999
2001-04-26,16.33,6.23,11.9,9060.0,0.062,2.02,1.2428529186492732,-999
2001-04-27,22.37,10.78,16.03,6700.0,0.46299999999999997,1.59,1.580027067684672,-999
2001-04-28,22.2,13.36,16.87,4430.0,2.234,0.8,1.6373953800630874,-999
2001-04-29,23.98,12.13,17.81,20530.0,0.337,0.89,1.6490857808992643,-999
2001-04-30,18.23,10.25,14.64,4330.0,0.6900000000000001,1.62,1.317083431621076,-999
2001-05-01,21.8,8.51,15.32,25050.0,0.002,1.31,1.0800971266534045,-999
2001-05-02,22.9,11.0,16.55,27400.0,0.0,1.45,1.3723341224664052,-999
2001-05-03,24.62,12.94,18.76,22700.0,0.129,1.07,1.7598939372933469,-999
2001-05-04,23.27,14.24,18.18,2730.0,1.9170000000000003,2.2,1.9072420812994948,-999
2001-05-05,21.37,13.02,16.69,4140.0,0.313,1.14,1.6437629180369104,-999
2001-05-06,23.32,14.22,18.29,18760.0,0.093,0.69,1.69986440587643,-999
2001-05-07,20.62,15.34,17.51,6880.0,0.735,1.15,1.6619223807933987,-999
2001-05-08,23.26,12.87,18.05,5570.0,0.088,1.52,1.412769614647495,-999
2001-05-09,20.22,11.18,15.68,13430.0,0.20400000000000001,1.52,1.2680230622409043,-999
2001-05-10,22.12,9.44,16.44,22990.0,0.0,1.05,1.3083575899969324,-999
2001-05-11,24.78,12.9,18.97,24020.0,0.0,1.22,1.5394198847859009,-999
2001-05-12,25.3,15.23,19.27,19480.0,0.002,1.02,1.4437792491244752,-999
2001-05-13,26.37,14.8,20.29,25930.0,0.0,0.76,1.491902540092287,-999
2001-05-14,26.01,17.07,21.82,16149.999999999998,0.019,0.62,1.600680841026063,-999
2001-05-15,21.12,14.85,18.37,11600.0,1.151,1.63,1.7791728136093212,-999
2001-05-16,24.29,13.11,18.5,15960.0,0.032,1.52,1.6737661651664233,-999
2001-05-17,19.75,14.48,16.94,4150.0,0.31,1.0,1.7152525925046267,-999
2001-05-18,24.84,14.23,19.21,19570.0,0.011,1.76,1.38052129057213,-999
2001-05-19,26.73,12.99,20.62,22140.0,0.0,0.77,1.3942619445168092,-999
2001-05-20,27.01,14.94,20.99,17290.0,0.003,1.61,1.527417712902666,-999
2001-05-21,27.77,14.04,21.23,25250.0,0.001,1.57,1.5831101473290405,-999
2001-05-22,28.91,16.54,22.8,26900.0,0.0,0.95,1.605881146402759,-999
2001-05-23,28.15,16.77,22.1,22620.0,0.009,1.96,1.74863917763864,-999
2001-05-24,23.4,16.56,20.2,3660.0,0.978,1.56,1.979876676685319,-999
2001-05-25,23.37,16.98,19.4,3570.0,1.3880000000000001,1.4,1.974876858198171,-999
2001-05-26,20.59,15.33,17.72,3960.0,0.532,1.29,1.7565108607169366,-999
2001-05-27,18.47,13.8,15.99,5280.0,0.516,1.63,1.4948341934243479,-999
2001-05-28,19.0,12.21,15.77,7580.0,0.843,1.21,1.463822407346829,-999
2001-05-29,21.33,12.6,16.62,12850.0,0.238,1.32,1.4763521403092248,-999
2001-05-30,25.73,9.66,18.57,25940.0,0.002,1.13,1.4753849828467724,-999
2001-05-31,23.76,14.5,18.59,10470.0,0.696,0.95,1.6791741295370017,-999
2001-06-01,19.07,13.33,16.36,14780.0,0.34199999999999997,1.13,1.5036595191132558,-999
2001-06-02,20.01,12.67,16.2,11050.0,0.722,0.9,1.5484757537809561,-999
2001-06-03,21.55,13.71,17.64,8270.0,0.261,0.59,1.6458902519949117,-999
2001-06-04,25.34,12.73,19.44,22980.0,0.059,1.67,1.6619223807933987,-999
2001-06-05,25.79,13.69,20.48,22470.0,0.0,0.91,1.6226218663209009,-999
2001-06-06,26.77,17.57,21.68,9220.0,0.047,0.62,1.7097428479400785,-999
2001-06-07,25.8,16.14,20.4,9720.0,0.086,1.24,1.8241018165750786,-999
2001-06-08,22.25,15.83,19.78,7450.0,0.657,1.82,1.9949427050011892,-999
2001-06-09,25.47,17.32,21.23,7110.0,1.449,2.22,2.2626573471641764,-999
2001-06-10,27.37,17.07,22.22,10380.0,0.057999999999999996,1.73,2.1647068195354815,-999
2001-06-11,26.4,16.12,21.53,16900.0,0.093,1.07,1.9587037292917437,-999
2001-06-12,23.47,16.07,19.86,7030.0,1.9469999999999998,0.73,1.978625683977136,-999
2001-06-13,27.0,12.89,21.05,26120.0,0.006,1.72,1.7152525925046267,-999
2001-06-14,29.05,16.44,22.26,26950.0,0.0,1.05,1.8229374872543513,-999
2001-06-15,26.51,15.45,21.84,24400.0,0.03,2.53,2.0874650072462955,-999
2001-06-16,27.65,18.78,23.08,4390.0,2.109,2.91,2.4280478382440016,-999
2001-06-17,27.1,20.09,23.0,8100.0,2.7399999999999998,1.9,2.5208123577196293,-999
2001-06-18,28.03,18.45,22.93,10790.0,1.198,1.6,2.313787335807533,-999
2001-06-19,26.64,17.7,22.23,14590.0,0.21800000000000003,1.21,2.074394204915838,-999
2001-06-20,26.99,17.51,21.89,8390.0,0.175,1.46,1.9242627640802477,-999
2001-06-21,23.93,17.56,20.65,8150.0,0.096,0.98,1.9193861882803211,-999
2001-06-22,25.22,16.58,20.12,14340.0,0.024,0.88,1.8628921294290852,-999
2001-06-23,28.17,14.68,21.69,24100.0,0.002,1.17,1.9587037292917437,-999
2001-06-24,26.34,17.59,21.55,20470.0,0.049,0.93,2.0992903090810855,-999
2001-06-25,27.62,16.62,22.23,24740.0,0.028000000000000004,1.22,2.078307901964464,-999
2001-06-26,27.51,17.2,22.52,18350.0,0.093,1.09,2.223575577163071,-999
2001-06-27,28.73,19.57,23.74,13570.0,0.20400000000000001,1.52,2.5285515231624216,-999
2001-06-28,28.4,20.12,24.05,13290.0,0.526,2.27,2.5754239941259325,-999
2001-06-29,29.22,19.49,23.93,9100.0,0.826,2.55,2.5208123577196293,-999
2001-06-30,29.15,18.32,23.98,17770.0,0.10300000000000001,1.03,2.155253758345847,-999
2001-07-01,30.23,19.65,24.73,26900.0,0.033,1.09,2.4763320619613167,-999
2001-07-02,25.8,20.65,23.29,16940.0,1.419,1.07,2.56128319768639,-999
2001-07-03,25.19,20.05,22.21,6210.0,1.559,1.43,2.364462869664661,-999
2001-07-04,26.44,19.67,23.15,21120.0,0.046,0.74,2.2866775612765986,-999
2001-07-05,30.57,18.58,25.15,27700.0,0.0,1.45,2.4056993335165315,-999
2001-07-06,30.51,19.05,25.01,25010.0,0.19,2.06,2.3411777629785915,-999
2001-07-07,28.21,20.36,23.98,13580.0,0.825,2.8,2.4885334367023186,-999
2001-07-08,28.51,20.16,24.12,15500.0,0.261,1.88,2.531652997771859,-999
2001-07-09,30.04,20.6,25.26,23030.0,0.0,1.66,2.626256313363128,-999
2001-07-10,30.84,20.96,25.91,23320.0,0.002,1.64,2.6844882607678286,-999
2001-07-11,31.53,21.57,26.69,20480.0,1.873,0.95,2.775631233501982,-999
2001-07-12,29.9,22.96,25.81,16210.0,2.15,0.8,2.762208452956637,-999
2001-07-13,29.48,19.76,24.78,20160.0,1.451,0.97,2.4885334367023186,-999
2001-07-14,28.2,17.65,23.09,24390.0,0.11000000000000001,1.67,2.211139634005992,-999
2001-07-15,28.98,18.4,23.51,26500.0,0.009,1.51,2.2880974341531832,-999
2001-07-16,28.69,17.94,22.92,27040.0,0.0,1.4,2.056215461895879,-999
2001-07-17,29.28,17.05,23.02,26040.0,0.0,1.23,2.051047219011438,-999
2001-07-18,28.87,17.55,23.37,23660.0,0.0,1.23,2.1498682441615165,-999
2001-07-19,30.09,19.51,24.87,20130.0,0.0,0.57,2.336834200344045,-999
2001-07-20,30.39,20.62,25.26,18770.0,0.0,1.31,2.4885334367023186,-999
2001-07-21,28.66,21.2,24.77,9360.0,0.634,1.48,2.555020205599786,-999
2001-07-22,28.73,20.53,24.22,15530.0,0.13,1.61,2.5581500270105346,-999
2001-07-23,28.69,20.28,24.45,19950.0,0.024,1.89,2.511552688127222,-999
2001-07-24,29.43,20.58,24.95,22540.0,0.05,1.68,2.56598924019684,-999
2001-07-25,29.66,21.43,25.06,17620.0,0.353,1.66,2.661709882975789,-999
2001-07-26,30.12,20.75,25.15,21130.0,0.031,1.88,2.5644197206554633,-999
2001-07-27,30.01,20.19,24.91,17390.0,0.01,2.17,2.5285515231624216,-999
2001-07-28,29.74,20.52,24.8,17940.0,0.01,2.01,2.4946538024151756,-999
2001-07-29,30.13,21.09,25.15,14350.0,0.068,1.79,2.555020205599786,-999
2001-07-30,29.0,21.25,25.25,11430.0,0.843,1.32,2.6055009597054024,-999
2001-07-31,27.99,19.66,24.03,21960.0,0.596,1.11,2.4220705638833273,-999
2001-08-01,30.57,17.41,23.94,24260.0,0.9490000000000001,1.05,2.0770026187312354,-999
2001-08-02,28.69,19.6,23.59,24200.0,0.209,1.13,2.148523707090839,-999
2001-08-03,29.1,18.86,23.46,22800.0,0.009,1.44,2.1111742036470877,-999
2001-08-04,30.02,19.08,24.37,18120.0,0.003,1.12,2.3080567739095703,-999
2001-08-05,31.39,20.19,25.56,21260.0,0.0,1.38,2.4295441700251548,-999
2001-08-06,31.36,20.8,26.21,20730.0,0.013000000000000001,1.26,2.5053961005846306,-999
2001-08-07,30.98,22.68,26.86,18810.0,1.363,0.68,2.572275714252674,-999
2001-08-08,29.57,21.76,25.11,11230.0,1.842,1.04,2.5785756399459467,-999
2001-08-09,25.35,20.26,22.28,8100.0,0.8949999999999999,1.33,2.3761811696698905,-999
2001-08-10,25.4,17.65,21.6,12400.0,0.45199999999999996,1.92,2.1498682441615165,-999
2001-08-11,20.71,16.15,18.14,16280.000000000002,0.528,1.23,1.8078603674141749,-999
2001-08-12,24.75,16.11,19.76,16830.0,0.43899999999999995,1.4,1.9218231212705617,-999
2001-08-13,26.73,16.27,20.98,20560.0,0.040999999999999995,0.95,1.8771758340965388,-999
2001-08-14,28.28,16.13,22.27,20250.0,0.003,0.88,1.972381098052682,-999
2001-08-15,28.41,17.43,22.65,22840.0,0.0,1.32,2.097973497674608,-999
2001-08-16,29.32,17.32,23.07,19790.0,0.0,1.5,2.1539062742313173,-999
2001-08-17,29.48,17.97,23.04,19680.0,0.003,1.41,2.0356106611907565,-999
2001-08-18,28.8,17.36,22.94,21260.0,0.001,1.86,2.121787053137807,-999
2001-08-19,30.23,18.44,24.32,17750.0,0.09,1.25,2.3455283836516725,-999
2001-08-20,27.69,21.1,23.79,6970.0,1.209,1.18,2.456616326071617,-999
2001-08-21,28.41,20.09,23.4,11660.0,0.534,1.29,2.360081551920595,-999
2001-08-22,26.93,19.26,22.39,8690.0,0.596,1.59,2.155253758345847,-999
2001-08-23,28.22,17.76,22.57,16680.0,0.16699999999999998,1.04,1.9636676760301612,-999
2001-08-24,27.8,17.51,22.62,12720.0,0.065,1.57,1.873595941931244,-999
2001-08-25,29.76,16.75,23.3,21870.0,0.0,1.73,1.8546040228874898,-999
2001-08-26,29.25,17.74,22.9,16770.0,0.008,1.57,1.8357810027719943,-999
2001-08-27,27.65,16.81,21.74,17180.0,0.004,1.59,1.8055505376914258,-999
2001-08-28,27.32,15.98,21.54,15480.0,0.019,1.4,1.7655450926822063,-999
2001-08-29,26.88,16.17,21.15,13340.0,0.008,1.05,1.7997872758197029,-999
2001-08-30,26.82,15.58,20.98,9270.0,0.019,1.51,1.8569687498404233,-999
2001-08-31,26.37,16.24,20.88,7220.0,0.02,1.01,1.8510618798687284,-999
2001-09-01,27.92,16.69,21.52,7940.0,0.005,1.2,1.8264324305368718,-999
2001-09-02,27.62,15.64,21.07,12620.0,0.004,1.65,1.691125621473105,-999
2001-09-03,26.74,14.9,21.05,11940.0,0.028999999999999998,1.09,1.69986440587643,-999
2001-09-04,27.87,17.6,22.09,13760.0,0.008,0.77,1.8915554027554298,-999
2001-09-05,30.62,15.94,23.23,22020.0,0.002,1.0,1.8428199236831502,-999
